gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1077404077	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000025027	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Ribeirão Rigo.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.73	-49.499722			600.0	0.0			2010-05-04T00:00:00Z	4	5	2010	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	25027	2173	Dreveck, S	2010-05-24T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Dreveck, S.			2019-06-21T16:41:25.859Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077403985	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000024922	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Nova Fátima.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.080556	-49.136944			276.0	0.0			2010-05-05T00:00:00Z	5	5	2010	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	24922	4657	Verdi, M	2010-05-05T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.			2019-06-21T16:41:26.278Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077403611	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000024555	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Barracão.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.260833	-49.319167			314.0	0.0			2010-03-30T00:00:00Z	30	3	2010	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	24555	4150	Gasper, AL de	2010-05-10T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Souza, N.L. de & Klemz, G.			2019-06-21T16:41:26.062Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077402979	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000023919	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Barra do Rio do Meio.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.17	-49.322222			332.0	0.0			2010-04-14T00:00:00Z	14	4	2010	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	23919	4428	Verdi, M	2010-04-14T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.			2019-06-21T16:41:25.776Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077402083	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000022999	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Brusque do Sul.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.259722	-49.411944			309.0	0.0			2010-03-15T00:00:00Z	15	3	2010	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	22999	4005	Gasper, AL de	2010-04-12T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Klettenberg, D.H. & Klemz, G.			2019-06-21T16:41:23.621Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077401304	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000022234	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Campo de Zinco.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.910278	-49.500278			853.0	0.0			2010-03-11T00:00:00Z	11	3	2010	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	22234	2113	Gasper, AL de	2010-03-30T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Korte, A.; Kniess, A.			2019-06-21T16:41:24.631Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077401210	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000022167	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Rio Mirador (próximo ao Parque Estadual da Serra Furada).	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.17	-49.41			431.0	0.0			2010-03-12T00:00:00Z	12	3	2010	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	22167	3906	Gasper, AL de	2010-03-30T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Klettenberg, D.H. & Klemz, G.			2019-06-21T16:41:23.711Z		GEODETIC_DATUM_ASSUMED_WGS84
1077399868	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000020787	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Forcação.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.7275	-49.585278			785.0	0.0			2010-01-26T00:00:00Z	26	1	2010	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	20787	1077	Gasper, AL de	2010-03-10T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Cadorin, T.J.; Grosch, B. & Lopes, C.P.			2019-06-21T16:41:23.854Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077398560	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000019503	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Barragem do Rio São Bento.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.62	-49.59			479.0	0.0			2009-11-05T00:00:00Z	5	11	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	19503	3051	Gasper, AL de	2010-01-25T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Tomazi, A.L. & Klemz, G.			2019-06-21T16:41:20.547Z		GEODETIC_DATUM_ASSUMED_WGS84
1077398528	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000019428	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Rio Mandioca.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.370556	-49.320278			368.0	0.0			2009-12-08T00:00:00Z	8	12	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	19428	1499	Gasper, AL de	2010-03-03T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Dreveck, S.; Carneiro, F.E.			2019-06-21T16:41:20.658Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077398215	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000019124	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Poço d#?#Anta.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.46	-49.232778			280.0	0.0			2010-02-04T00:00:00Z	4	2	2010	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	19124	1370	Gasper, AL de	2010-02-25T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Dreveck, S.; Carneiro, F.E.			2019-06-21T16:41:22.075Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077397978	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000018926	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Nova Brasília.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.443611	-49.498611			555.0	0.0			2010-01-30T00:00:00Z	30	1	2010	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	18926	3578	Gasper, AL de	2010-02-22T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Klettenberg, D.H. & Klemz, G.			2019-06-21T16:41:21.592Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077397382	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000018311	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Vila São Jorge.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.621944	-49.408889			43.0	0.0			2009-11-28T00:00:00Z	28	11	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	18311	3226	Gasper, AL de	2009-12-01T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Klettenberg, D.H. & Tomaz, A.L.			2019-06-21T16:41:20.695Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077394525	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000015447	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Morro São Cristovão.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.89	-49.86			380.0	0.0			2009-10-13T00:00:00Z	13	10	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	15447	2150	Gasper, AL de	2009-11-17T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Klettenberg, D.H. & Klemz, G.			2019-06-21T16:41:18.919Z		GEODETIC_DATUM_ASSUMED_WGS84
1077394510	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000015451	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Vila Belmiro.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.8	-49.86			360.0	0.0			2009-10-17T00:00:00Z	17	10	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	15451	2752	Gasper, AL de	2009-11-17T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Klettenberg, D.H. & Klemz, G.			2019-06-21T16:41:18.852Z		GEODETIC_DATUM_ASSUMED_WGS84
1077394490	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000015448	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Morro São Cristovão.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.89	-49.86			380.0	0.0			2009-10-13T00:00:00Z	13	10	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	15448	1381	Gasper, AL de	2009-11-17T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Klettenberg, D.H. & Klemz, G.			2019-06-21T16:41:17.023Z		GEODETIC_DATUM_ASSUMED_WGS84
1077394280	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000015234	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Gaspar Alto, Rua Hésio Silveira de Souza.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.000556	-49.050833			215.0	0.0			2009-10-07T00:00:00Z	7	10	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	15234	809	Gasper, AL de	2009-11-01T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Stival-Santos, A.; Legal, E. & Silveira, S.			2019-06-21T16:41:18.018Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077394153	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000015061	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Garcia.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.000278	-49.14			351.0	0.0			2009-10-13T00:00:00Z	13	10	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	15061	1006	Gasper, AL de	2009-11-01T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Stival-Santos, A.; Legal, E. & Silveira, S.			2019-06-21T16:41:18.957Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077394081	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000015065	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Garcia.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.000278	-49.14			351.0	0.0			2009-10-13T00:00:00Z	13	10	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	15065	808	Gasper, AL de	2009-11-01T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Stival-Santos, A.; Legal, E. & Silveira, S.			2019-06-21T16:41:17.698Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077393948	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000014896	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Baú.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.819722	-48.871111			106.0	0.0			2009-09-25T00:00:00Z	25	9	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	14896	806	Gasper, AL de	2009-10-01T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Stival-Santos, A.; Legal, E. & Silveira, S.			2019-06-21T16:41:20.700Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077393682	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000014610	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Cará.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.979444	-49.859167			311.0	0.0			2009-09-26T00:00:00Z	26	9	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	14610	2766	Gasper, AL de	2009-10-01T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Tomazi, A.L. & Klemz, G.			2019-06-21T16:41:17.944Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077393672	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000014598	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Fortaleza.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-29.159444	-49.9525			323.0	0.0			2009-09-22T00:00:00Z	22	9	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	14598	2627	Gasper, AL de	2009-10-01T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Tomazi, A.L. & Klemz, G.			2019-06-21T16:41:18.853Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077393621	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000014560	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Tenente.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-29.07	-49.86			80.0	0.0			2009-09-24T00:00:00Z	24	9	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	14560	2591	Gasper, AL de	2009-09-24T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Klettenberg, D.H. & Klemz, G.			2019-06-21T16:41:19.394Z		GEODETIC_DATUM_ASSUMED_WGS84
1077393241	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000014213	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Fidélis.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.819722	-49.049444			264.0	0.0			2009-09-19T00:00:00Z	19	9	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	14213	801	Gasper, AL de	2009-10-10T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Stival-Santos, A.; Legal, E. & Silveira, S.			2019-06-21T16:41:18.264Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077392908	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000013821	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Parque Estadual das Araucárias.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.465278	-52.564167			746.0	0.0			2009-04-20T00:00:00Z	20	4	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	13821	799	Gasper, AL de	2009-08-03T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Stival-Santos, A.; Silveira, S.			2019-06-21T16:41:18.021Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077392890	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000013820	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Prigo.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.432778	-53.301667			849.0	0.0			2009-05-12T00:00:00Z	12	5	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	13820	798	Gasper, AL de	2009-08-03T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Stival-Santos, A.; Schmitt, J. & Silveira, S.			2019-06-21T16:41:16.203Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077392880	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000013818	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Pazine/Lopes.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.308889	-53.285555			873.0	0.0			2009-05-09T00:00:00Z	9	5	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	13818	797	Gasper, AL de	2009-08-03T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Stival-Santos, A.; Silveira, S.			2019-06-21T16:41:17.572Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077392877	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000013814	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Lageado Banhado Grande.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.773611	-52.515833			542.0	0.0			2009-05-05T00:00:00Z	5	5	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	13814	795	Gasper, AL de	2009-08-03T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Stival-Santos, A.; Schmitt, J. & Silveira, S.			2019-06-21T16:41:17.555Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077392854	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000013816	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Fazenda São Francisco.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.788611	-51.969722			942.0	0.0			2009-06-25T00:00:00Z	25	6	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	13816	796	Gasper, AL de	2009-08-03T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Stival-Santos, A.; Schmitt, J. & Silveira, S.			2019-06-21T16:41:18.920Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077392787	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000013716	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Fazenda Reunidos Canto Novo LTDA.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.901389	-49.4975			1118.0	0.0			2009-04-27T00:00:00Z	27	4	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	13716	619	Gasper, AL de	2009-08-03T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Hasckel, R.P. & Klemz, G.			2019-06-21T16:41:16.765Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077392752	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000013717	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Três Barras, Parque Nacional de São Joaquim.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.172222	-49.495833			928.0	0.0			2009-05-26T00:00:00Z	26	5	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	13717	767	Gasper, AL de	2009-08-03T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Korte, A. & Hasckel, R.P.			2019-06-21T16:41:18.496Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077391552	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000012518	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	São João.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.400556	-53.298611			865.0	0.0			2009-05-11T00:00:00Z	11	5	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	12518	739	Gasper, AL de	2009-08-03T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Stival-Santos, A.; Schmitt, J. & Silveira, S.			2019-06-21T16:41:15.239Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1077391404	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000012352	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Rio do Meio.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.9	-49.23			602.0	0.0			2009-06-17T00:00:00Z	17	6	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	12352	2374	Gasper, AL de	2009-08-03T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Verdi, M.; Hasckel, R.P. & Klemz, G.			2019-06-21T16:41:16.859Z		GEODETIC_DATUM_ASSUMED_WGS84
1077390517	b9a43c60-d2b6-445c-9362-2db65465c963	BRA:FURB:FURB:0000011479	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea	Cyathea setosa		SPECIES	Alsophila setosa Kaulf.	BR	Parque das Araucárias.	34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.460556	-52.564167			749.0	0.0			2009-03-28T00:00:00Z	28	3	2009	5529698	3599338	PRESERVED_SPECIMEN	Universidade Regional de Blumenau, FURB	FURB	11479	774	Gasper, AL de	2009-08-03T00:00:00Z	CC_BY_NC_4_0	FURB - Herbário Dr. Roberto Miguel Klein	Dreveck, S.; Carneiro, F.E.			2019-06-21T16:41:15.158Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
